EXPOCODE,SECT,CRUISE,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,CTDPRS,CTDPRS_FLAG_W,CTDDPT,CTDDPT_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDTMP_1,CTDTMP_1_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDSAL_1,CTDSAL_1_FLAG_W,CTDCND,CTDCND_FLAG_W,CTDCND_1,CTDCND_1_FLAG_W,CTDOXY_2,CTDOXY_2_FLAG_W,CTDOXY_3,CTDOXY_3_FLAG_W,CTDOXV_2,CTDOXV_2_FLAG_W,CTDOXV_3,CTDOXV_3_FLAG_W,THETA,THETA_FLAG_W,THETA_1,THETA_1_FLAG_W,SIG0,SIG0_FLAG_W,SIG0_1,SIG0_1_FLAG_W,XMISS,XMISS_FLAG_W,XMISSCP,XMISSCP_FLAG_W,XMISSV,XMISSV_FLAG_W,FLUOR,FLUOR_FLAG_W,TURB,TURB_FLAG_W,CDOM,CDOM_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,OXYGEN_1,OXYGEN_1_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,SILCAT,SILCAT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,NH4,NH4_FLAG_W,TCARBN,TCARBN_FLAG_W,TCARBN_1,TCARBN_1_FLAG_W,ALKALI,ALKALI_FLAG_W,ALKALI_1,ALKALI_1_FLAG_W,DNSSAL,DNSSAL_FLAG_W,DNSSAL_1,DNSSAL_1_FLAG_W
-,-,-,UTC,UTC,DEG,DEG,M,-,-,-,-,-,DBAR,-,M,-,ITS-90,-,ITS-90,-,PSS-78,-,PSS-78,-,S/m,-,S/m,-,UMOL/KG,-,UMOL/KG,-,V,-,V,-,DEG C,-,DEG C,-,KG/CUM,-,KG/CUM,-,%TRANCE,-,1/M,-,V,-,UG/L,-,FTU,-,UG/L,-,PSS-78,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,UMOL/KG,-,G/KG,-,,
A14,A6,A14,A10,A5,F8.4,F9.4,I5,A6,I3,A7,A7,I1,F9.1,I1,F9.1,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F11.6,I1,F11.6,I1,F9.2,I1,F9.2,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.4,I1,F9.3,I1,F9.4,I1,F9.4,I1,F9.3,I1,F9.3,I1,F9.3,I1,F9.4,I1,F9.2,I1,F9.2,I1,F9.2,I1,F9.2,I1,F9.2,I1,F9.3,I1,F9.2,I1,F9.1,I1,F9.1,I1,F9.1,I1,F9.1,I1,F9.4,I1,,
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,12:18, 24.7619, 122.8436, 1235,   C11,  1,      4, X12104,2,   1228.3,2,   1216.8,2,   3.9531,2,   3.9528,2,  34.4380,2,  34.4399,2,   3.257987,2,   3.258119,2,    70.41,2,    70.13,2,   0.8800,2,   0.8587,2,   3.8586,2,   3.8583,2,  27.3536,2,  27.3551,2,   99.671,2,   0.0132,2,   4.7146,2,    0.049,2,    0.059,2,    9.417,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,12:18, 24.7619, 122.8436, 1235,   C11,  1,      3, X12103,2,   1228.0,2,   1216.6,2,   3.9524,2,   3.9536,2,  34.4380,2,  34.4398,2,   3.257913,2,   3.258179,2,    70.41,2,    70.12,2,   0.8800,2,   0.8587,2,   3.8580,2,   3.8592,2,  27.3537,2,  27.3550,2,   99.665,2,   0.0134,2,   4.7144,2,    0.049,2,    0.057,2,    9.997,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,12:18, 24.7619, 122.8436, 1235,   C11,  1,      2, X12102,2,   1228.0,2,   1216.5,2,   3.9479,2,   3.9494,2,  34.4382,2,  34.4402,2,   3.257538,2,   3.257836,2,    70.43,2,    70.15,2,   0.8801,2,   0.8588,2,   3.8536,2,   3.8551,2,  27.3543,2,  27.3557,2,   99.665,2,   0.0134,2,   4.7143,2,    0.049,2,    0.059,2,    9.780,2,  34.4370,2,    70.55,2,  -999.00,9,38.76,1,0.01,1,118.97,1,2.762,1,0.03,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,12:18, 24.7619, 122.8436, 1235,   C11,  1,      1, X12109,2,   1227.7,2,   1216.2,2,   3.9514,2,   3.9539,2,  34.4380,2,  34.4398,2,   3.257812,2,   3.258181,2,    70.44,2,    70.12,2,   0.8802,2,   0.8587,2,   3.8570,2,   3.8595,2,  27.3538,2,  27.3549,2,   99.672,2,   0.0131,2,   4.7147,2,    0.049,2,    0.083,2,    9.548,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,      0,   -999,9,   -999.0,9,   -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.000000,9,-999.000000,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.000,9,-999.0000,9,-999.0000,9, -999.000,9, -999.000,9, -999.000,9,  34.3790,2,  -999.00,9,  -999.00,9,0.06,1,0,1,1.19,1,0.035,1,0.01,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     36, A12007,2,     86.0,2,     85.4,2,  24.7389,2,  24.7362,2,  34.9408,2,  34.9429,2,   5.275585,2,   5.275582,2,   203.08,2,   203.38,2,   2.4910,2,   2.4405,2,  24.7204,2,  24.7177,2,  23.3812,2,  23.3835,2,   98.918,2,   0.0435,2,   4.6790,2,    0.332,2,    0.053,2,    2.843,2,  34.9440,2,  -999.00,9,  -999.00,9,0.1,1,0.03,1,1.33,1,0.052,1,0.06,1,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     35, A12006,2,     86.0,2,     85.4,2,  24.7337,2,  24.7331,2,  34.9411,2,  34.9434,2,   5.275082,2,   5.275330,2,   203.11,2,   203.22,2,   2.4911,2,   2.4388,2,  24.7152,2,  24.7146,2,  23.3830,2,  23.3849,2,   98.909,2,   0.0439,2,   4.6786,2,    0.323,2,    0.052,2,    3.479,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     34, A12005,2,    705.5,2,    699.8,2,   6.4510,2,   6.4506,2,  34.3179,2,  34.3191,2,   3.448099,2,   3.448170,2,    95.84,2,    96.03,2,   1.0902,2,   1.0731,2,   6.3861,2,   6.3857,2,  26.9639,2,  26.9649,2,   99.534,2,   0.0187,2,   4.7082,2,    0.047,2,    0.059,2,    8.124,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     33, A12004,2,    102.3,2,    101.6,2,  23.9076,2,  23.9094,2,  34.9732,2,  34.9745,2,   5.194177,2,   5.194532,2,   200.08,2,   199.99,2,   2.4276,2,   2.3772,2,  23.8861,2,  23.8879,2,  23.6548,2,  23.6552,2,   99.061,2,   0.0377,2,   4.6858,2,    0.341,2,    0.050,2,    3.430,2,  34.9752,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     32, A12003,2,    204.2,2,    202.8,2,  20.7286,2,  20.7304,2,  34.9560,2,  34.9552,2,   4.869393,2,   4.869474,2,   191.32,2,   191.15,2,   2.2130,2,   2.1737,2,  20.6898,2,  20.6916,2,  24.5444,2,  24.5433,2,   99.636,2,   0.0146,2,   4.7130,2,    0.090,2,    0.031,2,    4.506,2,  34.9568,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     31, A12002,2,    502.5,2,    498.7,2,  10.2223,2,  10.2201,2,  34.3259,2,  34.3266,2,   3.785934,2,   3.785800,2,   136.88,2,   137.00,2,   1.4462,2,   1.4285,2,  10.1628,2,  10.1606,2,  26.3977,2,  26.3987,2,   99.848,2,   0.0060,2,   4.7230,2,    0.043,2,    0.031,2,    6.667,2,  34.3261,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     30, A12001,2,    606.4,2,    601.6,2,   7.8797,2,   7.8823,2,  34.2449,2,  34.2455,2,   3.566663,2,   3.566956,2,   115.35,2,   115.71,2,   1.2446,2,   1.2291,2,   7.8179,2,   7.8205,2,  26.7077,2,  26.7078,2,   99.791,2,   0.0084,2,   4.7203,2,    0.045,2,    0.034,2,    7.380,2,  34.2438,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     29, X12050,2,    806.4,2,    799.6,2,   5.6292,2,   5.6202,2,  34.3644,2,  34.3661,2,   3.382740,2,   3.382077,2,    85.48,2,    85.72,2,   1.0091,2,   0.9917,2,   5.5595,2,   5.5505,2,  27.1051,2,  27.1076,2,   99.482,2,   0.0207,2,   4.7057,2,    0.048,2,    0.068,2,    8.268,2,  34.3643,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     28, X12128,2,   1009.6,2,   1000.7,2,   4.4863,2,   4.4870,2,  34.4105,2,  34.4124,2,   3.293563,2,   3.293787,2,    74.23,2,    74.39,2,   0.9181,2,   0.8997,2,   4.4062,2,   4.4069,2,  27.2742,2,  27.2757,2,   99.749,2,   0.0101,2,   4.7183,2,    0.049,2,    0.042,2,    9.076,2,  34.4105,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     27, X12127,2,   1175.2,2,   1164.4,2,   4.1334,2,   4.1330,2,  34.4258,2,  34.4277,2,   3.270638,2,   3.270775,2,    71.37,2,    71.47,2,   0.8897,2,   0.8706,2,   4.0418,2,   4.0415,2,  27.3250,2,  27.3266,2,   99.797,2,   0.0081,2,   4.7206,2,    0.049,2,    0.036,2,    9.559,2,  34.4254,2,    71.51,2,  -999.00,9,38.31,1,0,1,115.48,1,2.73,1,0.01,1,   2340.9,1,   -999.0,9,   2363.8,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     26, X12126,2,   1195.0,2,   1183.9,2,   4.1022,2,   4.1017,2,  34.4273,2,  34.4291,2,   3.268853,2,   3.268954,2,    71.28,2,    71.44,2,   0.8879,2,   0.8691,2,   4.0093,2,   4.0088,2,  27.3296,2,  27.3311,2,   99.814,2,   0.0075,2,   4.7214,2,    0.049,2,    0.034,2,    9.401,2,  34.4276,2,    71.34,2,  -999.00,9,38.3,1,0,1,116.23,1,2.737,1,0.01,1,   2333.5,1,   -999.0,9,   2372.4,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     25, X12125,2,   1214.8,2,   1203.5,2,   4.0490,2,   4.0494,2,  34.4305,2,  34.4325,2,   3.265253,2,   3.265465,2,    71.71,2,    71.86,2,   0.8887,2,   0.8698,2,   3.9548,2,   3.9553,2,  27.3378,2,  27.3394,2,   99.780,2,   0.0088,2,   4.7198,2,    0.049,2,    0.041,2,    9.709,2,  34.4305,2,    72.07,2,  -999.00,9,38.39,1,0,1,116.93,1,2.751,1,0.02,1,   2332.9,1,   -999.0,9,   2363.4,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     24, X12124,2,   1234.5,2,   1223.0,2,   4.0217,2,   4.0221,2,  34.4325,2,  34.4345,2,   3.263838,2,   3.264046,2,    71.77,2,    71.92,2,   0.8877,2,   0.8688,2,   3.9260,2,   3.9265,2,  27.3423,2,  27.3439,2,   99.767,2,   0.0093,2,   4.7192,2,    0.049,2,    0.033,2,    9.433,2,  34.4319,2,    71.94,2,  -999.00,9,38.42,1,0,1,117.16,1,2.743,1,0.03,1,   2332.4,1,   -999.0,9,   2364.6,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     23, X12123,2,   1256.0,2,   1244.2,2,   3.9873,2,   3.9893,2,  34.4341,2,  34.4359,2,   3.261840,2,   3.262168,2,    71.42,2,    71.58,2,   0.8844,2,   0.8655,2,   3.8901,2,   3.8921,2,  27.3473,2,  27.3485,2,   99.771,2,   0.0091,2,   4.7194,2,    0.049,2,    0.034,2,    9.775,2,  34.4341,2,  -999.00,9,  -999.00,9,38.55,1,0,1,117.82,1,2.746,1,0.02,1,   2334.4,1,   -999.0,9,   2366.4,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     22, X12122,2,   1275.4,2,   1263.3,2,   3.9394,2,   3.9400,2,  34.4369,2,  34.4388,2,   3.258665,2,   3.258876,2,    71.23,2,    71.36,2,   0.8819,2,   0.8628,2,   3.8410,2,   3.8416,2,  27.3545,2,  27.3560,2,   99.767,2,   0.0093,2,   4.7192,2,    0.049,2,    0.048,2,    9.608,2,  34.4368,2,  -999.00,9,  -999.00,9,38.64,1,0,1,118.55,1,2.751,1,0.01,1,   2336.3,1,   -999.0,9,   2375.1,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     21, X12121,2,   1295.8,2,   1283.4,2,   3.9325,2,   3.9331,2,  34.4375,2,  34.4393,2,   3.258962,2,   3.259164,2,    71.19,2,    71.37,2,   0.8806,2,   0.8617,2,   3.8324,2,   3.8330,2,  27.3559,2,  27.3573,2,   99.760,2,   0.0096,2,   4.7188,2,    0.049,2,    0.057,2,    9.303,2,  34.4372,2,  -999.00,9,  -999.00,9,38.71,1,0.01,1,118.88,1,2.759,1,0,1,   2336.6,1,   -999.0,9,   2365.8,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     20, X12120,2,   1316.2,2,   1303.6,2,   3.8969,2,   3.8974,2,  34.4399,2,  34.4417,2,   3.256876,2,   3.257070,2,    70.91,2,    71.09,2,   0.8777,2,   0.8588,2,   3.7954,2,   3.7959,2,  27.3615,2,  27.3629,2,   99.581,2,   0.0168,2,   4.7104,2,    0.049,2,    0.084,2,    9.892,2,  34.4392,2,  -999.00,9,  -999.00,9,38.67,1,0.01,1,119.29,1,2.758,1,0.03,1,   2338.5,1,   -999.0,9,   2367.6,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     19, X12119,2,   1336.8,2,   1323.9,2,   3.8617,2,   3.8639,2,  34.4423,2,  34.4439,2,   3.254841,2,   3.255162,2,    70.62,2,    70.73,2,   0.8748,2,   0.8555,2,   3.7588,2,   3.7609,2,  27.3671,2,  27.3682,2,   98.915,2,   0.0437,2,   4.6789,2,    0.049,2,    0.269,2,    9.651,2,  34.4418,2,    70.41,2,  -999.00,9,38.59,1,0.01,1,119.71,1,2.745,1,0.08,1,   2342.2,1,   -999.0,9,   2365.8,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     18, X12118,2,   1356.7,2,   1343.6,2,   3.8484,2,   3.8483,2,  34.4434,2,  34.4455,2,   3.254587,2,   3.254753,2,    70.28,2,    70.43,2,   0.8719,2,   0.8527,2,   3.7438,2,   3.7437,2,  27.3695,2,  27.3712,2,   98.044,2,   0.0790,2,   4.6377,2,    0.049,2,    0.466,2,   10.351,2,  34.4436,2,  -999.00,9,  -999.00,9,38.81,1,0.02,1,120.41,1,2.758,1,0.11,1,   2346.1,1,   -999.0,9,   2376.2,1,   -999.0,9,  34.6082,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     17, X12117,2,   1376.8,2,   1363.4,2,   3.8371,2,   3.8375,2,  34.4444,2,  34.4465,2,   3.254509,2,   3.254720,2,    70.15,2,    70.34,2,   0.8701,2,   0.8511,2,   3.7309,2,   3.7313,2,  27.3716,2,  27.3732,2,   98.002,2,   0.0807,2,   4.6357,2,    0.050,2,    0.469,2,   10.094,2,  34.4443,2,  -999.00,9,  -999.00,9,38.8,1,0.02,1,120.49,1,2.751,1,0.16,1,   2349.6,1,   -999.0,9,   2367.4,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     16, X12116,2,   1397.4,2,   1383.8,2,   3.8379,2,   3.8379,2,  34.4443,2,  34.4464,2,   3.255432,2,   3.255607,2,    70.24,2,    70.38,2,   0.8696,2,   0.8503,2,   3.7299,2,   3.7299,2,  27.3716,2,  27.3732,2,   98.290,2,   0.0690,2,   4.6494,2,    0.049,2,    0.381,2,   10.236,2,  34.4443,2,  -999.00,9,  -999.00,9,38.82,1,0.02,1,120.69,1,2.765,1,0.11,1,   2346.5,1,   -999.0,9,   2378.1,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     15, X12115,2,   1416.6,2,   1402.8,2,   3.8332,2,   3.8335,2,  34.4448,2,  34.4468,2,   3.255861,2,   3.256055,2,    70.16,2,    70.29,2,   0.8682,2,   0.8488,2,   3.7235,2,   3.7239,2,  27.3727,2,  27.3742,2,   98.397,2,   0.0647,2,   4.6544,2,    0.049,2,    0.375,2,   10.161,2,  34.4445,2,  -999.00,9,  -999.00,9,38.81,1,0.01,1,120.44,1,2.759,1,0.07,1,   2345.2,1,   -999.0,9,   2376.7,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     14, X12114,2,   1437.9,2,   1423.7,2,   3.8243,2,   3.8247,2,  34.4460,2,  34.4479,2,   3.256057,2,   3.256258,2,    69.90,2,    70.07,2,   0.8657,2,   0.8465,2,   3.7129,2,   3.7133,2,  27.3746,2,  27.3762,2,   97.573,2,   0.0983,2,   4.6154,2,    0.049,2,    0.567,2,   10.316,2,  34.4460,2,    69.24,2,  -999.00,9,38.8,1,0.01,1,121.17,1,2.76,1,0.18,1,   2354.8,1,   -999.0,9,   2368.6,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     13, X12113,2,   1448.5,2,   1434.2,2,   3.8217,2,   3.8222,2,  34.4460,2,  34.4479,2,   3.256270,2,   3.256471,2,    70.04,2,    70.20,2,   0.8659,2,   0.8466,2,   3.7094,2,   3.7099,2,  27.3750,2,  27.3764,2,   98.499,2,   0.0605,2,   4.6593,2,    0.049,2,    0.343,2,   10.128,2,  34.4460,2,  -999.00,9,  -999.00,9,38.98,1,0.01,1,120.92,1,2.762,1,0.06,1,   2342.9,1,   -999.0,9,   2371.6,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     12, X12112,2,   1458.1,2,   1443.7,2,   3.8171,2,   3.8176,2,  34.4459,2,  34.4478,2,   3.256258,2,   3.256456,2,    70.14,2,    70.22,2,   0.8659,2,   0.8462,2,   3.7040,2,   3.7044,2,  27.3755,2,  27.3770,2,   99.313,2,   0.0276,2,   4.6977,2,    0.049,2,    0.156,2,    9.821,2,  34.4453,2,  -999.00,9,  -999.00,9,39.06,1,0.01,1,122.47,1,2.758,1,0.05,1,   2342.3,1,   -999.0,9,   2373.3,1,   -999.0,9,  34.6169,2,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     11, X12111,2,   1468.2,2,   1453.7,2,   3.8145,2,   3.8148,2,  34.4461,2,  34.4479,2,   3.256453,2,   3.256643,2,    70.12,2,    70.23,2,   0.8653,2,   0.8457,2,   3.7005,2,   3.7008,2,  27.3759,2,  27.3774,2,   99.588,2,   0.0165,2,   4.7107,2,    0.049,2,    0.086,2,    9.814,2,  34.4460,2,  -999.00,9,  -999.00,9,39.02,1,0.01,1,121.27,1,2.766,1,0.03,1,   2340.4,1,   -999.0,9,   2376.4,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,     10, X12110,2,   1478.7,2,   1464.0,2,   3.8065,2,   3.8075,2,  34.4467,2,  34.4485,2,   3.256236,2,   3.256476,2,    70.20,2,    70.23,2,   0.8651,2,   0.8451,2,   3.6917,2,   3.6927,2,  27.3773,2,  27.3787,2,   99.713,2,   0.0115,2,   4.7166,2,    0.049,2,    0.082,2,   10.094,2,  34.4465,2,  -999.00,9,  -999.00,9,39.07,1,0.01,1,121.59,1,2.766,1,0.04,1,   2342.0,1,   -999.0,9,   2378.8,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,      9, X12101,2,   1489.0,2,   1474.2,2,   3.7976,2,   3.7980,2,  34.4479,2,  34.4497,2,   3.255979,2,   3.256175,2,    70.10,2,    70.19,2,   0.8640,2,   0.8443,2,   3.6819,2,   3.6823,2,  27.3793,2,  27.3807,2,   98.970,2,   0.0414,2,   4.6815,2,    0.049,2,    0.257,2,   10.709,2,  34.4474,2,    69.93,2,  -999.00,9,38.98,1,0.01,1,121.43,1,2.757,1,0.07,1,   2343.8,1,   -999.0,9,   2376.5,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,      8, X12108,2,   1498.4,2,   1483.5,2,   3.7982,2,   3.7985,2,  34.4477,2,  34.4496,2,   3.256404,2,   3.256593,2,    70.16,2,    70.24,2,   0.8639,2,   0.8441,2,   3.6817,2,   3.6820,2,  27.3791,2,  27.3806,2,   99.244,2,   0.0304,2,   4.6944,2,    0.050,2,    0.153,2,   10.131,2,  34.4474,2,  -999.00,9,  -999.00,9,38.94,1,0.02,1,121.5,1,2.756,1,0.07,1,   2346.1,1,   -999.0,9,   2378.2,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,      7, X12107,2,   1509.1,2,   1494.0,2,   3.7967,2,   3.7971,2,  34.4482,2,  34.4501,2,   3.256752,2,   3.256954,2,    69.99,2,    70.09,2,   0.8625,2,   0.8428,2,   3.6792,2,   3.6797,2,  27.3798,2,  27.3813,2,   98.157,2,   0.0744,2,   4.6431,2,    0.049,2,    0.414,2,   10.213,2,  34.4481,2,  -999.00,9,  -999.00,9,39.13,1,0.02,1,121.7,1,2.76,1,0.14,1,   2348.4,1,   -999.0,9,   2376.6,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,      6, X12106,2,   1519.6,2,   1504.3,2,   3.7890,2,   3.7896,2,  34.4491,2,  34.4509,2,   3.256592,2,   3.256789,2,    69.99,2,    70.09,2,   0.8619,2,   0.8422,2,   3.6707,2,   3.6713,2,  27.3814,2,  27.3827,2,   97.690,2,   0.0935,2,   4.6210,2,    0.050,2,    0.512,2,   10.864,2,  34.4484,2,  -999.00,9,  -999.00,9,38.98,1,0.02,1,121.88,1,2.767,1,0.16,1,   2348.9,1,   -999.0,9,   2380.0,1,   -999.0,9,-999.0000,9,-999,9
  49NZ20170529,  NONE,      MR17-03C,06/02/2017,23:40, 24.8571, 123.8388, 1531,   C10,  2,      5, X12105,2,   1529.6,2,   1514.2,2,   3.7902,2,   3.7910,2,  34.4491,2,  34.4507,2,   3.257108,2,   3.257317,2,    70.00,2,    70.03,2,   0.8615,2,   0.8414,2,   3.6710,2,   3.6718,2,  27.3813,2,  27.3825,2,   97.722,2,   0.0922,2,   4.6225,2,    0.049,2,    0.510,2,   10.479,2,-999.0000,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9, -999.000,9,  -999.00,9,   -999.0,9,   -999.0,9,   -999.0,9,   -999.0,9,-999.0000,9,-999,9
